offset2,cue-loc-int,refi,radius,ntrials,ms-st-cue,npractice,resp-h-pos,ms-stimon,vComp,actualStimOn,version,bars-or-spot,nitems,resp-h-hv,hComp,resp-v-hv,offset,cue-length,resp-v-pos,cue-loc-x,cue-loc-y,ms-precue
0,17,19,5.3,400.0,400.0,10.0,0,100.0,"[5, 8, 1, 3, 2, 5, 7, 9, 6, 8, 4, 8, 7, 5, 0, 6, 5, 8, 4, 3, 4, 7, 2, 3, 0]",0.10313796997070312,12,1,22.0,1,"[9, 0, 7, 4, 6, 3, 2, 0, 4, 1, 2, 1, 6, 9, 3, 9, 1, 2, 0, 7, 8, 1, 6, 5, 9]",1,0,3.1,-2,-5.246053641968944,0.7542686428484098,0.0
0,2,4,5.3,400.0,400.0,10.0,0,100.0,"[8, 7, 6, 0, 1, 2, 0, 6, 1, 3, 8, 5, 0, 9, 4, 5, 6, 3, 1, 2, 1, 9, 7, 3, 8]",0.10326695442199707,12,1,22.0,1,"[5, 2, 4, 9, 3, 4, 7, 8, 5, 9, 1, 2, 3, 7, 6, 7, 4, 9, 8, 0, 5, 0, 6, 2, 4]",1,0,3.1,2,2.865396332514667,4.4586437240052605,0.0
0,0,2,5.3,400.0,400.0,10.0,-2,100.0,"[9, 1, 8, 3, 9, 6, 8, 4, 7, 0, 0, 1, 8, 2, 5, 7, 2, 8, 5, 1, 0, 7, 0, 6, 7]",0.10324978828430176,12,1,22.0,1,"[6, 5, 2, 5, 6, 3, 1, 5, 9, 2, 3, 4, 7, 6, 9, 9, 3, 0, 6, 4, 3, 4, 1, 4, 5]",1,0,3.1,-1,0.0,5.3,0.0
0,15,17,5.3,400.0,400.0,10.0,2,100.0,"[0, 6, 1, 5, 8, 0, 4, 3, 5, 8, 5, 6, 9, 9, 3, 5, 6, 1, 7, 3, 8, 0, 9, 7, 3]",0.1032569408416748,12,1,22.0,1,"[2, 3, 9, 4, 7, 1, 6, 7, 9, 2, 7, 2, 4, 8, 7, 4, 2, 0, 1, 5, 6, 1, 2, 4, 5]",2,0,3.1,-1,-4.821049575378945,-2.201699568910002,0.0
0,7,9,5.3,400.0,400.0,10.0,-1,100.0,"[7, 8, 1, 2, 6, 7, 5, 0, 8, 4, 9, 2, 0, 7, 1, 9, 1, 7, 8, 6, 8, 4, 3, 2, 1]",0.10321497917175293,12,1,22.0,2,"[3, 5, 9, 4, 0, 1, 3, 6, 2, 9, 4, 6, 8, 5, 3, 2, 3, 0, 5, 4, 9, 5, 6, 0, 7]",2,0,3.1,2,4.8210495753789475,-2.2016995689099974,0.0
0,12,14,5.3,400.0,400.0,10.0,-2,100.0,"[8, 7, 2, 4, 3, 9, 6, 0, 2, 7, 1, 6, 9, 0, 5, 3, 4, 0, 6, 2, 1, 0, 4, 9, 5]",0.10327601432800293,12,1,22.0,1,"[9, 5, 6, 1, 0, 1, 8, 3, 5, 4, 2, 3, 8, 4, 7, 1, 7, 5, 8, 9, 7, 8, 2, 6, 3]",2,0,3.1,1,-1.4931825512595758,-5.085312760156836,0.0
0,16,18,5.3,400.0,400.0,10.0,0,100.0,"[8, 7, 6, 2, 4, 1, 0, 8, 9, 5, 0, 3, 2, 5, 9, 7, 0, 2, 1, 2, 3, 7, 2, 6, 5]",0.1032569408416748,12,1,22.0,2,"[1, 5, 9, 0, 3, 4, 3, 7, 2, 6, 9, 1, 6, 8, 3, 4, 5, 6, 8, 0, 4, 9, 1, 8, 0]",2,0,3.1,1,-5.246053641968943,-0.7542686428484117,0.0
0,10,12,5.3,400.0,400.0,10.0,-1,100.0,"[7, 8, 3, 6, 4, 4, 8, 5, 8, 5, 7, 2, 4, 9, 2, 7, 9, 6, 0, 5, 1, 9, 6, 8, 2]",0.10326814651489258,12,1,22.0,2,"[1, 9, 2, 0, 5, 0, 7, 9, 1, 3, 0, 6, 9, 5, 8, 3, 1, 4, 8, 2, 3, 5, 7, 4, 0]",1,0,3.1,0,1.4931825512595793,-5.085312760156835,0.0
0,16,18,5.3,400.0,400.0,10.0,0,100.0,"[5, 7, 6, 2, 9, 1, 3, 5, 7, 0, 2, 5, 3, 8, 4, 9, 7, 0, 5, 9, 0, 2, 8, 7, 4]",0.10314297676086426,12,1,22.0,1,"[4, 8, 1, 0, 3, 9, 8, 4, 6, 2, 0, 9, 6, 1, 1, 8, 2, 6, 3, 8, 1, 6, 3, 9, 5]",2,0,3.1,1,-5.246053641968943,-0.7542686428484117,0.0
0,20,0,5.3,400.0,400.0,10.0,2,100.0,"[9, 8, 0, 5, 6, 9, 7, 8, 3, 4, 6, 8, 3, 7, 4, 5, 1, 7, 5, 7, 1, 2, 9, 1, 8]",0.10323095321655273,12,1,22.0,2,"[0, 7, 3, 9, 2, 5, 1, 0, 2, 6, 5, 9, 2, 1, 0, 3, 4, 2, 3, 8, 6, 4, 5, 7, 0]",2,0,3.1,0,-2.8653963325146705,4.458643724005258,0.0
