offset2,cue-loc-int,refi,radius,ntrials,ms-st-cue,npractice,resp-h-pos,ms-stimon,vComp,actualStimOn,version,bars-or-spot,nitems,resp-h-hv,hComp,resp-v-hv,offset,cue-length,resp-v-pos,cue-loc-x,cue-loc-y,ms-precue
0,12,14,5.3,400.0,400.0,10.0,1,100.0,"[9, 5, 7, 3, 4, 9, 2, 4, 6, 8, 9, 1, 5, 3, 2, 1, 9, 5, 7, 8, 0, 6, 9, 1, 5]",0.11197710037231445,11,0,22.0,2,"[6, 1, 0, 8, 2, 7, 3, 5, 1, 0, 7, 8, 4, 6, 0, 4, 6, 0, 3, 2, 4, 8, 3, 7, 2]",1,-12,3.1,1,-1.4931825512595758,-5.085312760156836,0.0
0,14,16,5.3,400.0,400.0,10.0,1,100.0,"[8, 7, 9, 2, 3, 3, 2, 7, 8, 9, 5, 3, 0, 1, 5, 6, 3, 4, 3, 0, 0, 5, 2, 4, 3]",0.11259603500366211,11,0,22.0,2,"[4, 1, 6, 5, 0, 4, 6, 5, 1, 0, 8, 1, 9, 4, 2, 7, 8, 8, 2, 9, 1, 8, 9, 7, 6]",1,-12,3.1,1,-4.005472744077568,-3.4707618899100114,0.0
0,7,9,5.3,400.0,400.0,10.0,-2,100.0,"[9, 8, 0, 3, 7, 6, 1, 0, 5, 7, 5, 8, 0, 9, 7, 9, 0, 2, 7, 5, 3, 5, 9, 6, 0]",0.11264181137084961,11,0,22.0,2,"[6, 2, 4, 5, 1, 2, 4, 8, 9, 3, 4, 3, 2, 1, 6, 3, 6, 1, 8, 4, 2, 7, 8, 4, 1]",1,-12,3.1,0,4.8210495753789475,-2.2016995689099974,0.0
0,16,18,5.3,400.0,400.0,10.0,0,100.0,"[1, 2, 4, 8, 3, 6, 0, 2, 4, 7, 2, 7, 1, 5, 7, 4, 5, 0, 3, 6, 9, 0, 7, 8, 6]",0.11173605918884277,11,0,22.0,1,"[6, 7, 0, 9, 5, 1, 8, 3, 9, 5, 0, 8, 4, 9, 9, 2, 8, 1, 6, 0, 5, 4, 1, 3, 2]",1,-12,3.1,2,-5.246053641968943,-0.7542686428484117,0.0
0,4,6,5.3,400.0,400.0,10.0,-1,100.0,"[8, 9, 1, 4, 8, 7, 5, 5, 9, 6, 7, 5, 3, 4, 9, 5, 0, 1, 4, 2, 6, 1, 5, 2, 4]",0.11264896392822266,11,0,22.0,1,"[1, 6, 2, 6, 3, 0, 9, 7, 1, 4, 2, 6, 1, 8, 0, 9, 6, 3, 8, 7, 9, 8, 7, 3, 0]",2,-12,3.1,0,4.821049575378947,2.201699568909998,0.0
0,10,12,5.3,400.0,400.0,10.0,0,100.0,"[1, 7, 0, 3, 5, 6, 7, 4, 8, 9, 0, 4, 1, 8, 5, 4, 3, 7, 5, 2, 2, 9, 1, 8, 6]",0.11151695251464844,11,0,22.0,1,"[9, 2, 4, 6, 8, 9, 8, 2, 6, 2, 5, 3, 7, 1, 2, 9, 6, 8, 0, 1, 7, 0, 4, 3, 5]",1,-12,3.1,-2,1.4931825512595793,-5.085312760156835,0.0
0,12,14,5.3,400.0,400.0,10.0,0,100.0,"[9, 5, 0, 6, 7, 3, 7, 9, 2, 4, 1, 5, 0, 6, 8, 3, 0, 8, 4, 2, 2, 4, 3, 1, 6]",0.1125481128692627,11,0,22.0,1,"[8, 3, 2, 4, 1, 8, 1, 6, 0, 5, 9, 7, 3, 2, 4, 5, 6, 9, 1, 7, 7, 8, 0, 5, 9]",2,-12,3.1,1,-1.4931825512595758,-5.085312760156836,0.0
0,7,9,5.3,400.0,400.0,10.0,1,100.0,"[5, 8, 2, 6, 9, 5, 3, 9, 0, 7, 7, 6, 1, 8, 4, 5, 2, 9, 7, 6, 9, 2, 4, 8, 5]",0.11265897750854492,11,0,22.0,1,"[7, 3, 1, 0, 4, 4, 8, 6, 2, 1, 3, 5, 2, 9, 0, 8, 0, 4, 1, 3, 6, 0, 7, 1, 3]",1,-12,3.1,0,4.8210495753789475,-2.2016995689099974,0.0
0,14,16,5.3,400.0,400.0,10.0,1,100.0,"[6, 8, 4, 9, 3, 8, 4, 3, 7, 2, 9, 5, 6, 1, 4, 5, 0, 9, 0, 1, 2, 0, 9, 7, 3]",0.11270403861999512,11,0,22.0,1,"[5, 0, 7, 1, 2, 9, 6, 5, 0, 1, 1, 0, 7, 2, 3, 8, 9, 3, 4, 6, 4, 6, 8, 5, 1]",1,-12,3.1,0,-4.005472744077568,-3.4707618899100114,0.0
0,10,12,5.3,400.0,400.0,10.0,0,100.0,"[0, 1, 2, 5, 4, 5, 6, 4, 9, 5, 0, 2, 6, 5, 6, 9, 2, 4, 6, 5, 8, 0, 4, 7, 6]",0.11258196830749512,11,0,22.0,1,"[3, 8, 9, 7, 6, 3, 7, 1, 4, 1, 7, 3, 8, 2, 1, 3, 1, 8, 7, 0, 1, 3, 5, 2, 9]",2,-12,3.1,0,1.4931825512595793,-5.085312760156835,0.0
