offset2,cue-loc-int,refi,radius,ntrials,ms-st-cue,npractice,resp-h-pos,ms-stimon,vComp,actualStimOn,version,bars-or-spot,nitems,resp-h-hv,hComp,resp-v-hv,offset,cue-length,resp-v-pos,cue-loc-x,cue-loc-y,ms-precue
0,19,21,5.3,400.0,400.0,10.0,-1,100.0,"[0, 8, 4, 1, 2, 3, 8, 1, 0, 2, 3, 7, 6, 4, 0, 4, 6, 0, 3, 5, 2, 6, 8, 3, 0]",0.11078691482543945,9,0,22.0,1,"[3, 7, 6, 9, 5, 4, 9, 6, 7, 5, 2, 1, 5, 9, 8, 7, 5, 1, 4, 8, 9, 7, 1, 6, 5]",1,-10.5,3.1,0,-4.005472744077568,3.470761889910012,0.0
0,4,6,5.3,400.0,400.0,10.0,0,100.0,"[7, 6, 1, 4, 6, 9, 0, 7, 1, 5, 1, 3, 5, 7, 2, 7, 6, 9, 4, 0, 5, 2, 8, 9, 4]",0.11286711692810059,9,0,22.0,1,"[9, 2, 5, 8, 3, 2, 7, 0, 2, 6, 6, 9, 0, 4, 8, 1, 3, 2, 5, 8, 6, 7, 0, 1, 3]",1,-10.5,3.1,2,4.821049575378947,2.201699568909998,0.0
0,20,0,5.3,400.0,400.0,10.0,-2,100.0,"[2, 8, 2, 0, 9, 3, 0, 8, 4, 2, 6, 2, 3, 7, 1, 1, 2, 5, 6, 7, 1, 3, 8, 4, 2]",0.11093401908874512,9,0,22.0,1,"[0, 5, 1, 3, 6, 6, 1, 5, 9, 7, 5, 4, 0, 8, 9, 7, 4, 9, 8, 4, 9, 5, 7, 5, 1]",2,-10.5,3.1,-1,-2.8653963325146705,4.458643724005258,0.0
0,3,5,5.3,400.0,400.0,10.0,0,100.0,"[3, 5, 3, 9, 7, 4, 4, 3, 6, 0, 0, 1, 9, 2, 3, 0, 2, 9, 7, 8, 4, 8, 5, 9, 2]",0.1109170913696289,9,0,22.0,1,"[5, 2, 6, 0, 8, 1, 7, 8, 1, 2, 8, 7, 5, 6, 4, 4, 6, 3, 5, 1, 1, 6, 0, 7, 3]",1,-10.5,3.1,1,4.005472744077569,3.470761889910011,0.0
0,16,18,5.3,400.0,400.0,10.0,2,100.0,"[7, 3, 6, 4, 8, 0, 3, 9, 8, 1, 1, 9, 7, 5, 1, 8, 4, 9, 5, 4, 5, 6, 0, 8, 1]",0.11089110374450684,9,0,22.0,2,"[9, 5, 0, 2, 1, 4, 6, 7, 5, 2, 6, 8, 0, 3, 2, 0, 3, 6, 7, 8, 2, 4, 3, 9, 7]",2,-10.5,3.1,0,-5.246053641968943,-0.7542686428484117,0.0
0,11,13,5.3,400.0,400.0,10.0,0,100.0,"[4, 7, 0, 5, 8, 0, 8, 6, 4, 8, 9, 4, 3, 2, 3, 1, 2, 9, 8, 4, 7, 9, 4, 5, 0]",0.11276507377624512,9,0,22.0,1,"[1, 9, 3, 6, 2, 3, 7, 9, 1, 1, 7, 0, 6, 5, 8, 7, 5, 3, 6, 0, 2, 3, 1, 8, 6]",2,-10.5,3.1,-2,6.490628035480972e-16,-5.3,0.0
0,21,1,5.3,400.0,400.0,10.0,0,100.0,"[0, 1, 2, 3, 5, 6, 1, 7, 5, 4, 1, 4, 6, 9, 3, 8, 6, 5, 0, 4, 6, 9, 0, 5, 2]",0.11131906509399414,9,0,22.0,1,"[7, 2, 4, 1, 6, 0, 8, 9, 3, 2, 5, 8, 0, 7, 2, 1, 2, 7, 3, 8, 5, 3, 7, 6, 8]",2,-10.5,3.1,0,-1.4931825512595778,5.085312760156836,0.0
0,11,13,5.3,400.0,400.0,10.0,0,100.0,"[8, 7, 2, 5, 4, 0, 4, 6, 8, 3, 2, 9, 7, 8, 7, 8, 9, 7, 6, 3, 6, 9, 5, 7, 3]",0.1122438907623291,9,0,22.0,1,"[6, 3, 0, 9, 1, 2, 1, 5, 7, 5, 1, 4, 6, 0, 8, 0, 4, 1, 2, 5, 1, 2, 0, 4, 8]",2,-10.5,3.1,0,6.490628035480972e-16,-5.3,0.0
0,19,21,5.3,400.0,400.0,10.0,-2,100.0,"[7, 0, 2, 5, 8, 5, 6, 2, 9, 7, 5, 0, 7, 6, 2, 8, 7, 7, 5, 2, 3, 6, 9, 2, 8]",0.11157083511352539,9,0,22.0,1,"[3, 6, 4, 9, 1, 3, 4, 0, 1, 8, 1, 8, 9, 4, 3, 9, 6, 0, 4, 9, 1, 8, 4, 1, 3]",1,-10.5,3.1,0,-4.005472744077568,3.470761889910012,0.0
0,5,7,5.3,400.0,400.0,10.0,-1,100.0,"[2, 8, 1, 5, 3, 9, 1, 7, 1, 8, 9, 6, 0, 5, 7, 2, 8, 0, 1, 9, 9, 6, 3, 4, 1]",0.11091208457946777,9,0,22.0,1,"[4, 3, 0, 0, 8, 6, 4, 2, 4, 3, 1, 2, 3, 4, 8, 7, 5, 4, 3, 6, 8, 2, 5, 0, 7]",1,-10.5,3.1,0,5.246053641968943,0.7542686428484122,0.0
0,21,1,5.3,400.0,400.0,10.0,-1,100.0,"[7, 3, 0, 8, 1, 7, 8, 1, 2, 4, 9, 2, 6, 7, 5, 9, 1, 6, 0, 8, 6, 1, 4, 7, 0]",0.11257815361022949,9,0,22.0,2,"[0, 5, 3, 6, 2, 9, 0, 3, 5, 6, 4, 8, 1, 0, 3, 2, 4, 3, 7, 2, 9, 4, 5, 1, 9]",2,-10.5,3.1,-2,-1.4931825512595778,5.085312760156836,0.0
0,1,3,5.3,400.0,400.0,10.0,0,100.0,"[7, 9, 2, 5, 8, 5, 2, 1, 0, 9, 6, 5, 3, 7, 2, 1, 4, 9, 2, 7, 6, 3, 2, 7, 3]",0.11145281791687012,9,0,22.0,1,"[1, 4, 6, 0, 6, 7, 3, 8, 4, 6, 8, 0, 1, 9, 4, 5, 8, 0, 6, 3, 0, 8, 1, 4, 9]",2,-10.5,3.1,0,1.493182551259577,5.085312760156836,0.0
0,15,17,5.3,400.0,400.0,10.0,0,100.0,"[6, 7, 9, 5, 0, 0, 6, 4, 2, 7, 4, 0, 1, 0, 3, 5, 2, 4, 5, 3, 1, 9, 6, 7, 0]",0.11257410049438477,9,0,22.0,2,"[3, 2, 1, 4, 8, 9, 1, 8, 5, 3, 7, 2, 8, 7, 1, 8, 9, 6, 9, 7, 5, 2, 4, 3, 8]",1,-10.5,3.1,1,-4.821049575378945,-2.201699568910002,0.0
