cue-length,ms-precue,resp-v-hv,ms-st-cue,nitems,resp-h-pos,actualStimOn,resp-v-pos,ms-stimon,resp-h-hv,cue-loc-int,cue-loc-x,cue-loc-y,radius,bars-or-spot,npractice,ntrials,offsett
3.1,0.0,2,400.0,22.0,-1,0.0972001552582,-1,94.0,1,7,4.82104957538,-2.20169956891,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,-1,0.0970358848572,-1,94.0,2,20,-2.86539633251,4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,-2,0.0970261096954,0,94.0,2,19,-4.00547274408,3.47076188991,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,-2,0.097029209137,-2,94.0,1,9,2.86539633251,-4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,2,0.0970408916473,-1,94.0,1,20,-2.86539633251,4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,1,0.0970551967621,1,94.0,2,13,-2.86539633251,-4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,1,0.097051858902,-2,94.0,1,13,-2.86539633251,-4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,2,0.097048997879,0,94.0,1,14,-4.00547274408,-3.47076188991,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,0,0.097051858902,0,94.0,1,12,-1.49318255126,-5.08531276016,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,0,0.0970280170441,0,94.0,1,18,-4.82104957538,2.20169956891,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,-2,0.0971910953522,-1,94.0,1,9,2.86539633251,-4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,0,0.097188949585,0,94.0,1,1,1.49318255126,5.08531276016,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,1,0.0970249176025,0,94.0,2,6,5.24605364197,-0.754268642848,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,2,0.0970468521118,-2,94.0,1,2,2.86539633251,4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,1,0.0970420837402,2,94.0,2,21,-1.49318255126,5.08531276016,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,2,0.0971999168396,0,94.0,1,12,-1.49318255126,-5.08531276016,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,-1,0.0971899032593,-1,94.0,1,8,4.00547274408,-3.47076188991,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,0,0.097188949585,0,94.0,1,6,5.24605364197,-0.754268642848,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,-1,0.0970551967621,0,94.0,2,19,-4.00547274408,3.47076188991,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,2,0.0970478057861,0,94.0,2,11,6.49041367526e-16,-5.3,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,2,0.0971920490265,1,94.0,2,16,-5.24605364197,-0.754268642848,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,2,0.0971848964691,0,94.0,2,13,-2.86539633251,-4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,-1,0.0972068309784,0,94.0,1,4,4.82104957538,2.20169956891,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,0,0.0970430374146,1,94.0,1,6,5.24605364197,-0.754268642848,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,0,0.0970299243927,1,94.0,1,20,-2.86539633251,4.45864372401,5.3,3.0,5.0,500.0,3.75
3.1,0.0,1,400.0,22.0,-1,0.0973308086395,1,94.0,1,16,-5.24605364197,-0.754268642848,5.3,3.0,5.0,500.0,3.75
3.1,0.0,2,400.0,22.0,-1,0.0970289707184,0,94.0,2,1,1.49318255126,5.08531276016,5.3,3.0,5.0,500.0,3.75
