offset2,cue-loc-int,refi,radius,ntrials,ms-st-cue,npractice,resp-h-pos,ms-stimon,vComp,actualStimOn,version,bars-or-spot,nitems,resp-h-hv,hComp,resp-v-hv,offset,cue-length,resp-v-pos,cue-loc-x,cue-loc-y,ms-precue
0,18,20,5.3,400.0,400.0,10.0,-1,100.0,"[9, 1, 6, 5, 2, 1, 2, 6, 8, 9, 0, 2, 3, 8, 7, 6, 0, 6, 2, 7, 1, 2, 3, 5, 4]",0.11271214485168457,11,0,22.0,2,"[8, 7, 0, 4, 3, 4, 3, 0, 5, 7, 4, 9, 6, 1, 5, 1, 9, 5, 3, 4, 8, 6, 8, 9, 1]",2,-12,3.1,0,-4.821049575378947,2.20169956891,0.0
0,4,6,5.3,400.0,400.0,10.0,-2,100.0,"[5, 3, 0, 3, 5, 2, 1, 6, 7, 3, 3, 4, 6, 0, 8, 1, 6, 9, 3, 4, 0, 2, 9, 5, 3]",0.11212706565856934,11,0,22.0,2,"[9, 7, 9, 4, 6, 8, 7, 8, 9, 2, 1, 7, 2, 5, 9, 7, 0, 5, 2, 8, 8, 6, 4, 1, 7]",1,-12,3.1,1,4.821049575378947,2.201699568909998,0.0
0,14,16,5.3,400.0,400.0,10.0,0,100.0,"[9, 1, 0, 6, 2, 6, 8, 9, 1, 2, 7, 9, 1, 3, 6, 7, 2, 6, 2, 9, 9, 8, 1, 3, 0]",0.1117408275604248,11,0,22.0,1,"[8, 7, 3, 4, 5, 0, 5, 7, 4, 3, 8, 2, 4, 0, 8, 9, 5, 7, 3, 1, 6, 2, 5, 7, 4]",2,-12,3.1,1,-4.005472744077568,-3.4707618899100114,0.0
0,11,13,5.3,400.0,400.0,10.0,0,100.0,"[4, 5, 2, 0, 3, 8, 2, 4, 1, 0, 5, 7, 2, 4, 8, 7, 9, 6, 0, 4, 2, 0, 3, 6, 8]",0.11102700233459473,11,0,22.0,2,"[6, 8, 9, 1, 7, 9, 7, 6, 3, 6, 1, 3, 9, 8, 3, 5, 8, 1, 2, 3, 7, 5, 1, 4, 9]",1,-12,3.1,-1,6.490628035480972e-16,-5.3,0.0
0,15,17,5.3,400.0,400.0,10.0,1,100.0,"[6, 7, 5, 4, 2, 2, 6, 4, 7, 3, 3, 2, 0, 6, 3, 5, 9, 7, 5, 7, 6, 1, 7, 4, 9]",0.11243796348571777,11,0,22.0,2,"[8, 9, 1, 0, 3, 9, 8, 5, 1, 0, 4, 9, 6, 2, 4, 1, 0, 8, 9, 6, 3, 5, 0, 8, 2]",1,-12,3.1,1,-4.821049575378945,-2.201699568910002,0.0
0,5,7,5.3,400.0,400.0,10.0,1,100.0,"[3, 1, 2, 3, 6, 2, 5, 0, 3, 0, 3, 5, 4, 8, 0, 6, 2, 9, 4, 0, 1, 8, 0, 4, 9]",0.1110231876373291,11,0,22.0,2,"[0, 7, 9, 7, 8, 9, 1, 4, 8, 1, 9, 7, 6, 1, 2, 7, 5, 3, 8, 1, 6, 5, 3, 7, 2]",2,-12,3.1,0,5.246053641968943,0.7542686428484122,0.0
0,7,9,5.3,400.0,400.0,10.0,2,100.0,"[7, 8, 0, 1, 4, 4, 6, 7, 2, 9, 3, 9, 5, 7, 8, 1, 9, 4, 5, 6, 3, 8, 7, 9, 6]",0.11269998550415039,11,0,22.0,2,"[3, 5, 9, 6, 2, 0, 5, 8, 3, 1, 4, 2, 6, 0, 1, 7, 0, 8, 3, 2, 2, 4, 1, 5, 0]",1,-12,3.1,-2,4.8210495753789475,-2.2016995689099974,0.0
0,20,0,5.3,400.0,400.0,10.0,1,100.0,"[9, 6, 5, 2, 8, 1, 5, 9, 0, 8, 1, 9, 8, 3, 2, 0, 2, 3, 7, 4, 6, 2, 9, 7, 6]",0.11219096183776855,11,0,22.0,2,"[5, 1, 9, 4, 7, 6, 2, 4, 3, 7, 6, 4, 0, 7, 5, 1, 5, 8, 0, 8, 1, 3, 8, 2, 3]",2,-12,3.1,2,-2.8653963325146705,4.458643724005258,0.0
0,9,11,5.3,400.0,400.0,10.0,-2,100.0,"[1, 3, 2, 7, 4, 2, 1, 2, 3, 6, 5, 9, 0, 8, 2, 0, 9, 4, 2, 7, 1, 3, 0, 2, 4]",0.11120891571044922,11,0,22.0,1,"[9, 6, 5, 0, 8, 9, 3, 4, 0, 8, 7, 1, 3, 6, 4, 8, 6, 1, 3, 5, 5, 7, 9, 6, 8]",1,-12,3.1,-1,2.8653963325146665,-4.4586437240052605,0.0
0,13,15,5.3,400.0,400.0,10.0,0,100.0,"[0, 6, 3, 7, 8, 0, 3, 5, 7, 2, 3, 6, 0, 9, 7, 4, 1, 0, 7, 8, 2, 1, 8, 4, 6]",0.11118388175964355,11,0,22.0,1,"[4, 1, 5, 2, 9, 9, 1, 6, 8, 4, 9, 8, 3, 5, 2, 1, 5, 9, 6, 4, 7, 3, 9, 0, 5]",2,-12,3.1,0,-2.865396332514667,-4.4586437240052605,0.0
