cue-length,ms-precue,resp-v-hv,ms-st-cue,nitems,resp-h-pos,actualStimOn,resp-v-pos,ms-stimon,resp-h-hv,cue-loc-int,cue-loc-x,cue-loc-y,radius,bars-or-spot,npractice,ntrials,offsett
3.1,0.0,1,400.0,22.0,-2,0.0971989631653,2,94.0,1,3,4.00547274408,3.47076188991,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,1,0.0971939563751,0,94.0,1,12,-1.49318255126,-5.08531276016,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,2,0.097179889679,1,94.0,2,14,-4.00547274408,-3.47076188991,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,0,0.0971839427948,1,94.0,2,15,-4.82104957538,-2.20169956891,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,0,0.0971767902374,0,94.0,1,5,5.24605364197,0.754268642848,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,2,0.0972120761871,-2,94.0,1,18,-4.82104957538,2.20169956891,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,0,0.0971760749817,0,94.0,1,11,6.49041367526e-16,-5.3,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,-1,0.0970141887665,1,94.0,1,13,-2.86539633251,-4.45864372401,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,2,0.0971419811249,-2,94.0,2,13,-2.86539633251,-4.45864372401,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,2,0.0971441268921,2,94.0,1,9,2.86539633251,-4.45864372401,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,1,0.0970602035522,-1,94.0,2,17,-5.24605364197,0.754268642848,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,0,0.097179889679,-2,94.0,2,5,5.24605364197,0.754268642848,5.3,0,5.0,300.0,-10.5
3.1,0.0,2,400.0,22.0,-1,0.0971419811249,-2,94.0,1,20,-2.86539633251,4.45864372401,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,0,0.0971910953522,0,94.0,2,6,5.24605364197,-0.754268642848,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,1,0.0972330570221,0,94.0,2,21,-1.49318255126,5.08531276016,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,1,0.0971789360046,-2,94.0,2,9,2.86539633251,-4.45864372401,5.3,0,5.0,300.0,-10.5
3.1,0.0,1,400.0,22.0,0,0.0971839427948,-1,94.0,1,17,-5.24605364197,0.754268642848,5.3,0,5.0,300.0,-10.5
